source_url	parsed_url
https://www.mediamatters.org/	https://www.mediamatters.org/tucker-carlson/tucker-carlson-returns-fox-news-advertisers-are-staying-away
https://www.mediamatters.org/	https://www.mediamatters.org/sites/default/files/css/css_vUt0GK4OfEXUi5i0VJuEV9nf8bDJwmJWZVb1Ca5G1yM.css
https://www.mediamatters.org/	https://www.mediamatters.org/these-are-tucker-carlsons-leading-advertisers
https://www.mediamatters.org/	https://www.mediamatters.org/#instagram
https://www.mediamatters.org/	https://www.mediamatters.org/#main-content
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/not-transitioning-away-fossil-fuels-will-kill-economy-and-our-planet-who-wants-tell-right
https://www.mediamatters.org/	https://www.mediamatters.org/cnn/cnns-rick-santorum-claims-trump-rallies-are-not-highly-spreadable-events-studies-and-reports
https://www.mediamatters.org/	https://www.mediamatters.org/tucker-carlson/tucker-carlson-its-demonstrably-insane-warn-white-supremacist-violence
https://www.mediamatters.org/	https://www.mediamatters.org/climate-deniers/fox-friends-furious-second-presidential-debate-will-feature-question-about-climate
https://www.mediamatters.org/	https://www.mediamatters.org/sinclair-broadcast-group/how-sinclair-broadcast-group-spreading-dangerous-coronavirus
https://www.mediamatters.org/	https://www.mediamatters.org/facebook/facebook-posts-encouraging-voters-not-wear-masks-polling-places-are-spreading-private
https://www.mediamatters.org/	https://www.mediamatters.org/
https://www.mediamatters.org/	https://www.mediamatters.org/lgbtq
https://www.mediamatters.org/	https://www.mediamatters.org/voter-fraud-and-suppression/fox-playing-key-role-trumps-plan-steal-election
https://www.mediamatters.org/	https://www.mediamatters.org/laura-ingraham/fox-behind-trumps-conspiracy-theory-doctors-are-inflating-coronavirus-death-count
https://www.mediamatters.org/	https://www.mediamatters.org/#search
https://www.mediamatters.org/	https://www.mediamatters.org/2020-supreme-court-nomination/trump-right-wing-media-offer-same-false-spin-roe-v-wade
https://www.mediamatters.org/	https://www.mediamatters.org/privacy
https://www.mediamatters.org/	https://www.mediamatters.org/#facebook
https://www.mediamatters.org/	https://www.mediamatters.org/facebook/facebook-profiting-harmful-anti-trans-political-ads-despite-its-hate-speech-policies
https://www.mediamatters.org/	https://www.mediamatters.org/national-rifle-association/nra-board-member-shares-extremist-militia-branded-meme-blames-shootings
https://www.mediamatters.org/	https://www.mediamatters.org/coronavirus-covid-19/october-surprise-virus
https://www.mediamatters.org/	https://www.mediamatters.org/#tumblr
https://www.mediamatters.org/	https://www.mediamatters.org/rudy-giuliani/new-york-posts-hunter-biden-smear-story-doesnt-make-any-sense
https://www.mediamatters.org/	https://www.mediamatters.org/#youtube
https://www.mediamatters.org/	https://www.mediamatters.org/abc/no-pushback-when-trump-adviser-suggests-counting-votes-after-election-night-stealing-election
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/how-fox-news-pushed-propaganda-about-el-paso-mass-shooting
https://www.mediamatters.org/	https://www.mediamatters.org/brit-hume/foxs-brit-hume-claims-supreme-courts-2000-florida-decision-has-been-vindicated
https://www.mediamatters.org/	https://www.mediamatters.org/roger-stone/roger-stone-if-trump-wins-rod-rosenstein-and-other-coup-plotters-must-be-hung-neck
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/laura-ingraham-donald-trump-holding-super-spreader-events-because-he-knew-how-important
https://www.mediamatters.org/	https://www.mediamatters.org/#audio
https://www.mediamatters.org/	https://www.mediamatters.org/qanon-conspiracy-theory/ongoing-list-how-republicans-have-built-qanon-conspiracy-theory
https://www.mediamatters.org/	https://www.mediamatters.org/rudy-giuliani/new-york-posts-biden-smear-just-raises-more-questions-about-rudy-giuliani
https://www.mediamatters.org/	https://fonts.googleapis.com/css?family=Barlow:400,400i,600,600i,700,700i
https://www.mediamatters.org/	https://use.typekit.net/jqh3ujo.css
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/fox-news-spread-election-misinformation-youtube-youtube-now-lists-fox-authoritative
https://www.mediamatters.org/	https://www.mediamatters.org/news-analysis
https://www.mediamatters.org/	https://www.mediamatters.org/sinclair-broadcast-group/sinclairs-trump-town-hall-spread-dangerous-covid-19-misinformation
https://www.mediamatters.org/	https://mediamattersforamerica.tumblr.com/
https://www.mediamatters.org/	https://www.mediamatters.org/brit-hume/fox-analyst-defends-premature-declarations-election-victory-political-campaigns-are-about
https://www.mediamatters.org/	https://www.mediamatters.org/donald-trump/journalists-have-been-obsessing-over-trump-supposedly-changing-his-tone-five-years
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/fox-has-covered-unverified-hunter-biden-email-story-more-36-hours-lead-election-day
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/scott-atlas-reportedly-derailing-coronavirus-task-force-dangerous-misinformation-hes-only
https://www.mediamatters.org/	https://www.mediamatters.org/chris-wallace/foxs-chris-wallace-doesnt-push-back-after-corey-lewandowski-says-there-will-be-no
https://www.mediamatters.org/	https://www.mediamatters.org/facebook/mark-zuckerberg-denies-facebook-right-wing-echo-chamber-facts-tell-different-story
https://www.mediamatters.org/	https://www.mediamatters.org/newsmax/newsmax-host-and-redstate-amplify-manipulated-video-joe-biden-rally
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/fox-promotes-call-special-counsel-over-hunter-biden-story-it-knows-nonsense
https://www.mediamatters.org/	https://www.mediamatters.org/coronavirus-covid-19/chuck-todd-airs-trumps-baseless-conspiracy-theory-about-doctors-and-covid-19
https://www.mediamatters.org/	https://www.mediamatters.org/jeanine-pirro/these-are-jeanine-pirros-leading-advertisers
https://www.mediamatters.org/	https://www.mediamatters.org/black-lives-matter/facebook-has-repeatedly-caved-bogus-right-wing-pressure
https://www.mediamatters.org/	https://www.mediamatters.org/climate-energy
https://www.mediamatters.org/	https://www.facebook.com/Mediamatters/
https://www.mediamatters.org/	https://www.mediamatters.org/themes/custom/mmfa_theme/favicon.ico
https://www.mediamatters.org/	https://www.mediamatters.org/voter-fraud-and-suppression/right-wing-media-accuse-pennsylvanias-attorney-general-rigging-election
https://www.mediamatters.org/	https://www.mediamatters.org/coronavirus-covid-19/murdochs-have-blood-their-hands
https://www.mediamatters.org/	https://www.mediamatters.org/sean-hannity/these-are-sean-hannitys-leading-advertisers
https://www.mediamatters.org/	https://www.mediamatters.org/about
https://www.mediamatters.org/	https://www.mediamatters.org/white-nationalism/univision-allows-proud-boys-leader-lie-about-groups-violent-and-fascist-nature
https://www.mediamatters.org/	https://www.mediamatters.org/rudy-giuliani/rudy-giuliani-trump-should-declare-victory-early-possible
https://www.mediamatters.org/	https://www.mediamatters.org/steve-bannon/steve-bannon-donald-trump-will-claim-victory-right-11-oclock-news-0
https://www.mediamatters.org/	https://www.mediamatters.org/archives
https://www.mediamatters.org/	https://www.mediamatters.org/rachel-campos-duffy/fox-contributor-suggests-trumps-campaign-exemplifies-martin-luther-king-jrs
https://www.mediamatters.org/	https://www.mediamatters.org/submissions
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/these-are-fox-news-leading-advertisers
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/cable-news-overwhelmingly-adopts-conservative-pro-big-oil-framing-bidens-debate-comments
https://www.mediamatters.org/	https://www.mediamatters.org/2020-supreme-court-nomination/mike-pence-repeats-tired-right-wing-media-lie-about-not-knowing-how
https://www.mediamatters.org/	https://www.mediamatters.org/abortion-rights-and-reproductive-health
https://www.mediamatters.org/	https://www.mediamatters.org/qanon-conspiracy-theory/here-are-qanon-supporters-running-congress-2020
https://www.mediamatters.org/	https://www.mediamatters.org/mark-levin/complaining-about-sen-kamala-harris-fox-host-invokes-concentration-camps
https://www.mediamatters.org/	https://www.mediamatters.org/#study
https://www.mediamatters.org/	https://www.mediamatters.org/sites/default/files/css/css_oGZ7OLJDM4FApNs8xyoZMUIkjUZCXrNP16OA9NXAcMA.css
https://www.mediamatters.org/	https://www.mediamatters.org/local-news/some-twin-cities-news-stations-didnt-explain-how-new-court-decision-could-invalidate
https://www.mediamatters.org/	https://www.mediamatters.org/voter-fraud-and-suppression/right-celebrates-trump-train-surrounded-and-threatened-biden-campaign
https://www.mediamatters.org/	https://www.mediamatters.org/#video
https://www.mediamatters.org/	https://www.mediamatters.org/angelo-carusone/angelo-carusone-speaks-oregons-kgw-about-social-media-platforms-driving-real-world
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/foxs-news-division-reportedly-passed-giulianis-hunter-biden-story-it-still-cant-stop
https://www.mediamatters.org/	https://www.mediamatters.org/bret-baier/foxs-special-report-airs-biased-segment-shill-californias-prop-22
https://www.mediamatters.org/	https://www.mediamatters.org/new-york-post/new-york-posts-hunter-biden-story-flops-right-wing-media-rage-mainstream-outlets-wont
https://www.mediamatters.org/	https://www.mediamatters.org/corrections
https://www.mediamatters.org/	https://www.mediamatters.org/voter-fraud-and-suppression/right-wing-propagandists-try-concoct-philadelphia-election-scandal
https://www.mediamatters.org/	https://www.mediamatters.org/studies
https://www.mediamatters.org/	https://www.mediamatters.org/five/fox-news-hosts-mock-concern-about-biden-bus-threatened-trump-convoy-texas
https://www.mediamatters.org/	https://www.mediamatters.org/broadcast-networks/climate-change-fittingly-closed-final-presidential-debate-2020
https://www.mediamatters.org/	https://www.mediamatters.org/#narrative
https://www.mediamatters.org/	https://www.mediamatters.org/facebook/new-study-finds-facebook-not-censoring-conservatives-despite-their-repeated-attacks
https://www.mediamatters.org/	https://www.mediamatters.org/guns-public-safety
https://www.mediamatters.org/	https://www.mediamatters.org/sinclair-broadcast-group/sinclair-spreading-trump-campaigns-last-ditch-hunter-biden-attack-local
https://www.mediamatters.org/	https://www.youtube.com/channel/UC_70iWZ6ym2cglS_kv5YfmA
https://www.mediamatters.org/	https://action.mediamatters.org/secure/donate
